Year,County,Ten-Year Age Groups Code,Gender,Race,Deaths,Population,Crude Rate,,,Ten-Year Age Groups Code
2016,"Nevada County, CA",85+,Female,White,252,1942,12976.31308,,,85+
2016,"Nevada County, CA",85+,Male,White,144,1090,13211.00917,,,85+
2016,"Orange County, CA",1,Female,Asian or Pacific Islander,10,3534,Unreliable,,,1
2016,"Orange County, CA",1,Female,White,32,14211,225.17768,,,1
2016,"Orange County, CA",1,Male,Asian or Pacific Islander,10,3671,Unreliable,,,1
2016,"Orange County, CA",1,Male,White,55,14853,370.29556,,,1
2016,"Orange County, CA",1-4,Female,White,13,56187,Unreliable,,,43834
2016,"Orange County, CA",5-14,Female,White,16,146738,Unreliable,,,43965
2016,"Orange County, CA",5-14,Male,White,21,153211,13.70659,,,43965
2016,"Orange County, CA",15-24,Female,White,44,159770,27.53959,,,15-24
2016,"Orange County, CA",15-24,Male,Asian or Pacific Islander,22,41844,52.57624,,,15-24
2016,"Orange County, CA",15-24,Male,White,146,165834,88.03985,,,15-24
2016,"Orange County, CA",25-34,Female,Asian or Pacific Islander,11,53226,Unreliable,,,25-34
2016,"Orange County, CA",25-34,Female,White,54,159319,33.89426,,,25-34
2016,"Orange County, CA",25-34,Male,Asian or Pacific Islander,27,49609,54.42561,,,25-34
2016,"Orange County, CA",25-34,Male,Black or African American,14,7127,Unreliable,,,25-34
2016,"Orange County, CA",25-34,Male,White,193,172332,111.99313,,,25-34
2016,"Orange County, CA",35-44,Female,Asian or Pacific Islander,32,57033,56.10787,,,35-44
2016,"Orange County, CA",35-44,Female,White,121,145226,83.31841,,,35-44
2016,"Orange County, CA",35-44,Male,Asian or Pacific Islander,47,47719,98.49326,,,35-44
2016,"Orange County, CA",35-44,Male,Black or African American,14,5461,Unreliable,,,35-44
2016,"Orange County, CA",35-44,Male,White,225,148029,151.99724,,,35-44
2016,"Orange County, CA",45-54,Female,Asian or Pacific Islander,59,55918,105.51164,,,45-54
2016,"Orange County, CA",45-54,Female,Black or African American,14,5032,Unreliable,,,45-54
2016,"Orange County, CA",45-54,Female,White,337,168188,200.37101,,,45-54
2016,"Orange County, CA",45-54,Male,Asian or Pacific Islander,91,48714,186.80461,,,45-54
2016,"Orange County, CA",45-54,Male,Black or African American,20,5501,363.57026,,,45-54
2016,"Orange County, CA",45-54,Male,White,551,168578,326.85167,,,45-54
2016,"Orange County, CA",55-64,Female,Asian or Pacific Islander,121,45620,265.23455,,,55-64
2016,"Orange County, CA",55-64,Female,Black or African American,24,4203,571.0207,,,55-64
2016,"Orange County, CA",55-64,Female,White,694,148523,467.2677,,,55-64
2016,"Orange County, CA",55-64,Male,Asian or Pacific Islander,199,37921,524.77519,,,55-64
2016,"Orange County, CA",55-64,Male,Black or African American,32,4241,754.53902,,,55-64
2016,"Orange County, CA",55-64,Male,White,1128,146354,770.73397,,,55-64
2016,"Orange County, CA",65-74,Female,Asian or Pacific Islander,178,30213,589.15037,,,65-74
2016,"Orange County, CA",65-74,Female,Black or African American,31,2212,1401.44665,,,65-74
2016,"Orange County, CA",65-74,Female,White,1113,101441,1097.1895,,,65-74
2016,"Orange County, CA",65-74,Male,Asian or Pacific Islander,262,24947,1050.22648,,,65-74
2016,"Orange County, CA",65-74,Male,Black or African American,40,1930,2072.53886,,,65-74
2016,"Orange County, CA",65-74,Male,White,1440,88582,1625.61243,,,65-74
2016,"Orange County, CA",75-84,Female,American Indian or Alaska Native,12,391,Unreliable,,,75-84
2016,"Orange County, CA",75-84,Female,Asian or Pacific Islander,342,15164,2255.3416,,,75-84
2016,"Orange County, CA",75-84,Female,Black or African American,24,980,2448.97959,,,75-84
2016,"Orange County, CA",75-84,Female,White,1848,57198,3230.8822,,,75-84
2016,"Orange County, CA",75-84,Male,American Indian or Alaska Native,12,287,Unreliable,,,75-84
2016,"Orange County, CA",75-84,Male,Asian or Pacific Islander,337,12872,2618.08577,,,75-84
2016,"Orange County, CA",75-84,Male,Black or African American,29,719,4033.37969,,,75-84
2016,"Orange County, CA",75-84,Male,White,1947,43162,4510.91238,,,75-84
2016,"Orange County, CA",85+,Female,Asian or Pacific Islander,561,6202,9045.4692,,,85+
2016,"Orange County, CA",85+,Female,Black or African American,29,387,7493.54005,,,85+
2016,"Orange County, CA",85+,Female,White,4034,31806,12683.14155,,,85+
2016,"Orange County, CA",85+,Male,Asian or Pacific Islander,367,4160,8822.11538,,,85+
2016,"Orange County, CA",85+,Male,Black or African American,14,210,Unreliable,,,85+
2016,"Orange County, CA",85+,Male,White,2502,18016,13887.65542,,,85+
2016,"Placer County, CA",15-24,Male,White,19,19747,Unreliable,,,15-24
2016,"Placer County, CA",25-34,Female,White,14,17830,Unreliable,,,25-34
2016,"Placer County, CA",25-34,Male,White,19,18187,Unreliable,,,25-34
2016,"Placer County, CA",35-44,Female,White,12,20241,Unreliable,,,35-44
2016,"Placer County, CA",35-44,Male,White,25,20214,123.67666,,,35-44
2016,"Placer County, CA",45-54,Female,White,45,23822,188.90102,,,45-54
2016,"Placer County, CA",45-54,Male,White,98,22689,431.92737,,,45-54
2016,"Placer County, CA",55-64,Female,White,110,24162,455.26033,,,55-64
2016,"Placer County, CA",55-64,Male,White,168,22137,758.91042,,,55-64
2016,"Placer County, CA",65-74,Female,Asian or Pacific Islander,11,1468,Unreliable,,,65-74
2016,"Placer County, CA",65-74,Female,White,225,20155,1116.3483,,,65-74
2016,"Placer County, CA",65-74,Male,Asian or Pacific Islander,14,1034,Unreliable,,,65-74
2016,"Placer County, CA",65-74,Male,White,321,17466,1837.85641,,,65-74
2016,"Placer County, CA",75-84,Female,Asian or Pacific Islander,19,731,Unreliable,,,75-84
2016,"Placer County, CA",75-84,Female,White,374,10958,3413.03158,,,75-84
2016,"Placer County, CA",75-84,Male,Asian or Pacific Islander,12,473,Unreliable,,,75-84
2016,"Placer County, CA",75-84,Male,White,402,8909,4512.29094,,,75-84
2016,"Placer County, CA",85+,Female,Asian or Pacific Islander,18,346,Unreliable,,,85+
2016,"Placer County, CA",85+,Female,White,706,5623,12555.57532,,,85+
2016,"Placer County, CA",85+,Male,Asian or Pacific Islander,19,199,Unreliable,,,85+
2016,"Placer County, CA",85+,Male,White,466,3272,14242.05379,,,85+
2016,"Plumas County, CA",55-64,Female,White,10,1817,Unreliable,,,55-64
2016,"Plumas County, CA",55-64,Male,White,18,1677,Unreliable,,,55-64
2016,"Plumas County, CA",65-74,Female,White,23,1448,1588.39779,,,65-74
2016,"Plumas County, CA",65-74,Male,White,24,1544,1554.40415,,,65-74
2016,"Plumas County, CA",75-84,Female,White,27,629,4292.52782,,,75-84
2016,"Plumas County, CA",75-84,Male,White,28,610,4590.16393,,,75-84
2016,"Plumas County, CA",85+,Female,White,39,289,13494.80969,,,85+
2016,"Plumas County, CA",85+,Male,White,25,191,13089.00524,,,85+
2016,"Riverside County, CA",1,Female,Black or African American,12,1327,Unreliable,,,1
2016,"Riverside County, CA",1,Female,White,41,12045,340.3902,,,1
2016,"Riverside County, CA",1,Male,White,72,12576,572.51908,,,1
2016,"Riverside County, CA",1-4,Female,White,12,51451,Unreliable,,,43834
2016,"Riverside County, CA",1-4,Male,White,12,53367,Unreliable,,,43834
2016,"Riverside County, CA",5-14,Female,White,14,138904,Unreliable,,,43965
2016,"Riverside County, CA",5-14,Male,White,18,144556,Unreliable,,,43965
2016,"Riverside County, CA",15-24,Female,White,41,136985,29.93028,,,15-24
2016,"Riverside County, CA",15-24,Male,Black or African American,14,16218,Unreliable,,,15-24
2016,"Riverside County, CA",15-24,Male,White,121,142879,84.68704,,,15-24
2016,"Riverside County, CA",25-34,Female,Black or African American,13,13233,Unreliable,,,25-34
2016,"Riverside County, CA",25-34,Female,White,75,130116,57.64087,,,25-34
2016,"Riverside County, CA",25-34,Male,Black or African American,28,13964,200.51561,,,25-34
2016,"Riverside County, CA",25-34,Male,White,200,136920,146.0707,,,25-34
2016,"Riverside County, CA",35-44,Female,Black or African American,23,11755,195.66142,,,35-44
2016,"Riverside County, CA",35-44,Female,White,136,121782,111.67496,,,35-44
2016,"Riverside County, CA",35-44,Male,Asian or Pacific Islander,14,12293,Unreliable,,,35-44
2016,"Riverside County, CA",35-44,Male,Black or African American,33,11512,286.6574,,,35-44
2016,"Riverside County, CA",35-44,Male,White,222,122061,181.87627,,,35-44
2016,"Riverside County, CA",45-54,Female,Asian or Pacific Islander,12,14126,Unreliable,,,45-54
2016,"Riverside County, CA",45-54,Female,Black or African American,52,12513,415.56781,,,45-54
2016,"Riverside County, CA",45-54,Female,White,335,122324,273.86286,,,45-54
2016,"Riverside County, CA",45-54,Male,Asian or Pacific Islander,24,11746,204.32488,,,45-54
2016,"Riverside County, CA",45-54,Male,Black or African American,46,12398,371.02759,,,45-54
2016,"Riverside County, CA",45-54,Male,White,572,125624,455.32701,,,45-54
2016,"Riverside County, CA",55-64,Female,American Indian or Alaska Native,11,2552,Unreliable,,,55-64
2016,"Riverside County, CA",55-64,Female,Asian or Pacific Islander,36,12260,293.63785,,,55-64
2016,"Riverside County, CA",55-64,Female,Black or African American,79,10324,765.20728,,,55-64
2016,"Riverside County, CA",55-64,Female,White,670,110270,607.59953,,,55-64
2016,"Riverside County, CA",55-64,Male,American Indian or Alaska Native,14,2394,Unreliable,,,55-64
2016,"Riverside County, CA",55-64,Male,Asian or Pacific Islander,49,9884,495.75071,,,55-64
2016,"Riverside County, CA",55-64,Male,Black or African American,128,10074,1270.59758,,,55-64
2016,"Riverside County, CA",55-64,Male,White,1159,108647,1066.75748,,,55-64
2016,"Riverside County, CA",65-74,Female,Asian or Pacific Islander,53,8292,639.17028,,,65-74
2016,"Riverside County, CA",65-74,Female,Black or African American,119,6388,1862.86788,,,65-74
2016,"Riverside County, CA",65-74,Female,White,1088,84365,1289.63433,,,65-74
2016,"Riverside County, CA",65-74,Male,American Indian or Alaska Native,15,1256,Unreliable,,,65-74
2016,"Riverside County, CA",65-74,Male,Asian or Pacific Islander,70,6413,1091.53282,,,65-74
2016,"Riverside County, CA",65-74,Male,Black or African American,111,5325,2084.50704,,,65-74
2016,"Riverside County, CA",65-74,Male,White,1486,75586,1965.97253,,,65-74
2016,"Riverside County, CA",75-84,Female,American Indian or Alaska Native,18,608,Unreliable,,,75-84
2016,"Riverside County, CA",75-84,Female,Asian or Pacific Islander,74,3851,1921.57881,,,75-84
2016,"Riverside County, CA",75-84,Female,Black or African American,146,2943,4960.92423,,,75-84
2016,"Riverside County, CA",75-84,Female,White,1589,47908,3316.77382,,,75-84
2016,"Riverside County, CA",75-84,Male,American Indian or Alaska Native,10,443,Unreliable,,,75-84
2016,"Riverside County, CA",75-84,Male,Asian or Pacific Islander,105,2741,3830.71872,,,75-84
2016,"Riverside County, CA",75-84,Male,Black or African American,119,2337,5091.99829,,,75-84
2016,"Riverside County, CA",75-84,Male,White,1871,40638,4604.06516,,,75-84
2016,"Riverside County, CA",85+,Female,American Indian or Alaska Native,13,197,Unreliable,,,85+
2016,"Riverside County, CA",85+,Female,Asian or Pacific Islander,109,1466,7435.19782,,,85+
2016,"Riverside County, CA",85+,Female,Black or African American,132,1110,11891.89189,,,85+
2016,"Riverside County, CA",85+,Female,White,2612,21977,11885.15266,,,85+
2016,"Riverside County, CA",85+,Male,Asian or Pacific Islander,63,883,7134.76784,,,85+
2016,"Riverside County, CA",85+,Male,Black or African American,63,569,11072.05624,,,85+
2016,"Riverside County, CA",85+,Male,White,1963,14769,13291.35351,,,85+
2016,"Sacramento County, CA",1,Female,Black or African American,11,1504,Unreliable,,,1
2016,"Sacramento County, CA",1,Female,White,23,6179,372.22852,,,1
2016,"Sacramento County, CA",1,Male,White,36,6462,557.10306,,,1
2016,"Sacramento County, CA",5-14,Male,White,15,65074,Unreliable,,,43965
2016,"Sacramento County, CA",15-24,Female,White,18,59615,Unreliable,,,15-24
2016,"Sacramento County, CA",15-24,Male,Asian or Pacific Islander,18,18853,Unreliable,,,15-24
2016,"Sacramento County, CA",15-24,Male,Black or African American,25,16315,153.23322,,,15-24
2016,"Sacramento County, CA",15-24,Male,White,48,61792,77.67996,,,15-24
2016,"Sacramento County, CA",25-34,Female,Asian or Pacific Islander,12,25523,Unreliable,,,25-34
2016,"Sacramento County, CA",25-34,Female,Black or African American,16,15222,Unreliable,,,25-34
2016,"Sacramento County, CA",25-34,Female,White,55,74468,73.85723,,,25-34
2016,"Sacramento County, CA",25-34,Male,Asian or Pacific Islander,25,23950,104.38413,,,25-34
2016,"Sacramento County, CA",25-34,Male,Black or African American,28,14772,189.54779,,,25-34
2016,"Sacramento County, CA",25-34,Male,White,124,75816,163.55387,,,25-34
2016,"Sacramento County, CA",35-44,Female,Asian or Pacific Islander,13,21424,Unreliable,,,35-44
2016,"Sacramento County, CA",35-44,Female,Black or African American,20,12203,163.89412,,,35-44
2016,"Sacramento County, CA",35-44,Female,White,64,63610,100.61311,,,35-44
2016,"Sacramento County, CA",35-44,Male,Asian or Pacific Islander,28,19123,146.42054,,,35-44
2016,"Sacramento County, CA",35-44,Male,Black or African American,33,11274,292.70889,,,35-44
2016,"Sacramento County, CA",35-44,Male,White,148,64597,229.11281,,,35-44
2016,"Sacramento County, CA",45-54,Female,Asian or Pacific Islander,48,19010,252.49868,,,45-54
2016,"Sacramento County, CA",45-54,Female,Black or African American,46,11854,388.05467,,,45-54
2016,"Sacramento County, CA",45-54,Female,White,221,67201,328.86415,,,45-54
2016,"Sacramento County, CA",45-54,Male,Asian or Pacific Islander,53,16735,316.70152,,,45-54
2016,"Sacramento County, CA",45-54,Male,Black or African American,78,10979,710.44722,,,45-54
2016,"Sacramento County, CA",45-54,Male,White,342,66379,515.22319,,,45-54
2016,"Sacramento County, CA",55-64,Female,Asian or Pacific Islander,66,16509,399.78194,,,55-64
2016,"Sacramento County, CA",55-64,Female,Black or African American,104,10687,973.14494,,,55-64
2016,"Sacramento County, CA",55-64,Female,White,443,68416,647.50935,,,55-64
2016,"Sacramento County, CA",55-64,Male,American Indian or Alaska Native,19,1296,Unreliable,,,55-64
2016,"Sacramento County, CA",55-64,Male,Asian or Pacific Islander,98,14191,690.57854,,,55-64
2016,"Sacramento County, CA",55-64,Male,Black or African American,146,9140,1597.37418,,,55-64
2016,"Sacramento County, CA",55-64,Male,White,728,62583,1163.2552,,,55-64
2016,"Sacramento County, CA",65-74,Female,American Indian or Alaska Native,11,867,Unreliable,,,65-74
2016,"Sacramento County, CA",65-74,Female,Asian or Pacific Islander,94,10896,862.70191,,,65-74
2016,"Sacramento County, CA",65-74,Female,Black or African American,104,5780,1799.30796,,,65-74
2016,"Sacramento County, CA",65-74,Female,White,695,48196,1442.02838,,,65-74
2016,"Sacramento County, CA",65-74,Male,Asian or Pacific Islander,119,8824,1348.59474,,,65-74
2016,"Sacramento County, CA",65-74,Male,Black or African American,131,4446,2946.46874,,,65-74
2016,"Sacramento County, CA",65-74,Male,White,869,40382,2151.94889,,,65-74
2016,"Sacramento County, CA",75-84,Female,Asian or Pacific Islander,161,5814,2769.17785,,,75-84
2016,"Sacramento County, CA",75-84,Female,Black or African American,111,2937,3779.3667,,,75-84
2016,"Sacramento County, CA",75-84,Female,White,995,24488,4063.21464,,,75-84
2016,"Sacramento County, CA",75-84,Male,American Indian or Alaska Native,14,218,Unreliable,,,75-84
2016,"Sacramento County, CA",75-84,Male,Asian or Pacific Islander,149,4035,3692.68897,,,75-84
2016,"Sacramento County, CA",75-84,Male,Black or African American,100,2003,4992.51123,,,75-84
2016,"Sacramento County, CA",75-84,Male,White,1003,18234,5500.71295,,,75-84
2016,"Sacramento County, CA",85+,Female,Asian or Pacific Islander,272,2943,9242.26979,,,85+
2016,"Sacramento County, CA",85+,Female,Black or African American,118,1091,10815.76535,,,85+
2016,"Sacramento County, CA",85+,Female,White,1747,13555,12888.23312,,,85+
2016,"Sacramento County, CA",85+,Male,Asian or Pacific Islander,147,1639,8968.88347,,,85+
2016,"Sacramento County, CA",85+,Male,Black or African American,76,621,12238.32528,,,85+
2016,"Sacramento County, CA",85+,Male,White,1074,7572,14183.83518,,,85+
2016,"San Benito County, CA",45-54,Male,White,11,3623,Unreliable,,,45-54
2016,"San Benito County, CA",55-64,Female,White,19,3255,Unreliable,,,55-64
2016,"San Benito County, CA",55-64,Male,White,27,3330,810.81081,,,55-64
2016,"San Benito County, CA",65-74,Female,White,24,2042,1175.31832,,,65-74
2016,"San Benito County, CA",65-74,Male,White,22,1955,1125.31969,,,65-74
2016,"San Benito County, CA",75-84,Female,White,38,928,4094.82759,,,75-84
2016,"San Benito County, CA",75-84,Male,White,43,828,5193.23671,,,75-84
2016,"San Benito County, CA",85+,Female,White,59,545,10825.68807,,,85+
2016,"San Benito County, CA",85+,Male,White,43,326,13190.18405,,,85+
2016,"San Bernardino County, CA",1,Female,Black or African American,23,1797,1279.91096,,,1
2016,"San Bernardino County, CA",1,Female,White,55,11673,471.17279,,,1
2016,"San Bernardino County, CA",1,Male,Black or African American,25,1915,1305.48303,,,1
2016,"San Bernardino County, CA",1,Male,White,92,12185,755.02667,,,1
2016,"San Bernardino County, CA",1-4,Male,White,19,49761,Unreliable,,,43834
2016,"San Bernardino County, CA",5-14,Female,White,14,123297,Unreliable,,,43965
2016,"San Bernardino County, CA",5-14,Male,White,16,128957,Unreliable,,,43965
2016,"San Bernardino County, CA",15-24,Female,Black or African American,12,17972,Unreliable,,,15-24
2016,"San Bernardino County, CA",15-24,Female,White,41,124679,32.88445,,,15-24
2016,"San Bernardino County, CA",15-24,Male,Black or African American,32,19423,164.75313,,,15-24
2016,"San Bernardino County, CA",15-24,Male,White,131,135045,97.0047,,,15-24
2016,"San Bernardino County, CA",25-34,Female,Black or African American,22,17610,124.92902,,,25-34
2016,"San Bernardino County, CA",25-34,Female,White,74,121165,61.07374,,,25-34
2016,"San Bernardino County, CA",25-34,Male,Black or African American,47,17215,273.01772,,,25-34
2016,"San Bernardino County, CA",25-34,Male,White,179,127378,140.52662,,,25-34
2016,"San Bernardino County, CA",35-44,Female,Asian or Pacific Islander,18,14322,Unreliable,,,35-44
2016,"San Bernardino County, CA",35-44,Female,Black or African American,23,13347,172.32337,,,35-44
2016,"San Bernardino County, CA",35-44,Female,White,129,106444,121.19049,,,35-44
2016,"San Bernardino County, CA",35-44,Male,Asian or Pacific Islander,12,12206,Unreliable,,,35-44
